"fips";"county";"party";"STATE";"POPULATION";"DENSITY";"ALL RACES";"WHITE";"BLACK";"NATIVE";"ASIAN";"WHITE+LATINO"
51065;Fluvanna;Democrat;VA;26092;89.8;98.0;81.5;15.4;0.3;0.7;82.10000000000001
53015;Cowlitz;Republican;WA;102133;89.8;96.60000000000001;91.9;0.9;1.9;1.6;93.10000000000001
26117;Montcalm;Republican;MI;62893;89.8;98.6;95.0;2.4;0.6;0.5;95.5
12039;Gadsden;Democrat;FL;46281;89.8;99.0;42.3;55.2;0.6;0.7;43.7
1045;Dale;Republican;AL;49484;89.6;97.1;75.2;19.7;0.8;1.3;76.3
26023;Branch;Republican;MI;43545;89.4;98.5;95.2;2.2;0.5;0.6;95.5
39171;Williams;Republican;OH;37291;89.4;98.89999999999999;96.8;1.2;0.3;0.6;97.19999999999999
21115;Johnson;Republican;KY;23262;89.2;99.10000000000001;98.0;0.5;0.2;0.4;98.2
5069;Jefferson;Democrat;AR;72297;88.9;98.60000000000001;41.7;55.5;0.4;0.9;42.199999999999996
1009;Blount;Republican;AL;57719;88.9;98.79999999999998;96.0;1.8;0.6;0.3;96.5
5085;Lonoke;Republican;AR;71557;88.7;98.30000000000001;90.4;6.2;0.7;0.9;90.8
37055;Dare;Republican;NC;35104;88.5;98.29999999999998;94.0;3.0;0.6;0.6;94.7
39037;Darke;Republican;OH;52196;88.5;98.9;97.7;0.6;0.2;0.4;97.8
39127;Perry;Republican;OH;35812;88.4;98.49999999999999;97.6;0.5;0.3;0.1;97.8
39107;Mercer;Republican;OH;40831;88.3;99.0;97.6;0.4;0.3;0.5;97.89999999999999
40125;Pottawatomie;Democrat;OK;71811;88.2;93.5;76.3;3.2;13.2;0.7;78.10000000000001
51127;New Kent;Republican;VA;20021;87.9;97.7;81.9;13.7;1.0;1.1;82.3
42039;Crawford;Republican;PA;87175;87.7;98.7;96.0;1.9;0.2;0.6;96.2
40101;Muskogee;Democrat;OK;69966;87.6;91.8;61.3;11.0;18.7;0.7;63.0
37175;Transylvania;Republican;NC;33045;87.4;98.2;93.2;4.1;0.4;0.5;93.5
55097;Portage;Democrat;WI;70482;87.4;98.8;94.6;0.8;0.5;2.9;94.9
51185;Tazewell;Republican;VA;43452;86.9;98.9;94.6;3.4;0.2;0.7;94.7
55073;Marathon;Republican;WI;135780;86.8;98.6;91.5;0.8;0.6;5.7;91.89999999999999
21107;Hopkins;Democrat;KY;46376;86.6;98.0;90.4;6.7;0.2;0.6;90.7
48471;Walker;Republican;TX;69789;86.5;98.6;73.4;23.1;0.8;1.2;74.9
21009;Barren;Democrat;KY;43148;86.5;98.5;93.2;4.2;0.3;0.7;93.8
37149;Polk;Republican;NC;20357;86.3;98.6;92.9;4.5;0.6;0.6;93.69999999999999
54057;Mineral;Republican;WV;27578;86.1;98.60000000000001;94.9;3.1;0.2;0.4;95.10000000000001
13081;Crisp;Republican;GA;22934;86.0;98.8;53.8;43.6;0.3;1.0;54.5
39117;Morrow;Republican;OH;35152;85.8;98.5;97.3;0.6;0.2;0.4;97.5
37041;Chowan;Democrat;NC;14572;85.8;98.80000000000001;63.2;34.2;0.5;0.7;64.0
21167;Mercer;Democrat;KY;21319;85.7;98.1;93.3;3.9;0.3;0.5;93.8
17133;Monroe;Republican;IL;33722;85.6;99.10000000000001;98.0;0.4;0.2;0.5;98.19999999999999
47173;Union;Republican;TN;19113;85.5;98.7;97.7;0.3;0.4;0.2;98.0
17195;Whiteside;Democrat;IL;56876;85.5;98.2;95.6;1.7;0.4;0.5;96.7
51103;Lancaster;Republican;VA;11044;85.5;98.80000000000001;69.9;28.0;0.2;0.7;70.3
13189;McDuffie;Republican;GA;21370;85.0;98.5;56.8;40.7;0.4;0.5;57.5
45055;Kershaw;Democrat;SC;63161;84.9;98.5;72.1;25.2;0.4;0.7;72.9
21077;Gallatin;Democrat;KY;8589;84.8;98.39999999999999;95.8;1.8;0.2;0.5;96.39999999999999
47013;Campbell;Republican;TN;39918;84.8;98.89999999999999;97.7;0.5;0.3;0.3;97.8
1127;Walker;Republican;AL;65471;84.7;98.7;91.3;6.4;0.5;0.4;91.7
12023;Columbia;Republican;FL;67857;84.7;98.19999999999999;78.0;18.5;0.5;1.1;78.69999999999999
21193;Perry;Democrat;KY;27597;84.5;98.80000000000001;96.4;1.7;0.2;0.5;96.5
13119;Franklin;Republican;GA;22264;84.5;98.1;87.3;9.6;0.3;0.9;88.1
17177;Stephenson;Republican;IL;46435;84.5;97.3;86.8;9.6;0.2;0.7;87.3
48473;Waller;Republican;TX;46820;84.1;98.59999999999998;70.5;25.6;1.6;0.8;73.1
21041;Carroll;Democrat;KY;10815;84.1;98.20000000000002;95.4;1.9;0.4;0.5;95.8
51119;Middlesex;Republican;VA;10696;84.1;98.10000000000001;79.6;17.7;0.4;0.4;80.10000000000001
13293;Upson;Republican;GA;26256;84.0;98.60000000000001;69.5;28.0;0.4;0.7;70.2
54099;Wayne;Democrat;WV;41122;84.0;99.2;98.0;0.5;0.3;0.4;98.10000000000001
29113;Lincoln;Republican;MO;54249;83.9;98.39999999999999;95.3;2.0;0.4;0.6;95.60000000000001
45075;Orangeburg;Democrat;SC;90090;83.6;98.69999999999999;34.9;62.2;0.6;1.0;35.7
13071;Colquitt;Republican;GA;46102;83.6;98.8;73.1;23.2;1.4;1.0;75.4
48021;Bastrop;Republican;TX;78069;83.5;97.89999999999999;87.1;8.0;1.7;1.0;90.0
5035;Crittenden;Democrat;AR;49548;83.5;98.8;45.9;51.8;0.4;0.7;46.4
42099;Perry;Republican;PA;45634;83.4;98.8;97.2;0.8;0.2;0.5;97.60000000000001
21205;Rowan;Democrat;KY;23655;83.4;98.9;96.0;1.9;0.2;0.8;96.1
18071;Jackson;Republican;IN;43705;83.2;98.7;95.9;1.0;0.3;1.3;96.5
13055;Chattooga;Republican;GA;24939;83.0;98.3;86.6;10.4;0.4;0.6;87.6
28149;Warren;Democrat;MS;47983;82.9;99.00000000000001;49.6;48.2;0.3;0.9;50.1
24039;Somerset;Republican;MD;25859;82.8;97.9;53.6;42.8;0.4;1.0;54.7
13231;Pike;Republican;GA;17784;82.7;98.6;87.3;10.5;0.3;0.5;87.6
21195;Pike;Democrat;KY;63034;82.6;99.29999999999998;97.8;0.8;0.1;0.6;97.89999999999999
1113;Russell;Democrat;AL;59608;82.6;97.6;53.1;42.9;0.6;0.8;54.5
51171;Shenandoah;Republican;VA;43021;82.5;98.4;94.8;2.4;0.4;0.8;95.6
19179;Wapello;Democrat;IA;35212;82.5;98.50000000000001;94.4;2.2;0.8;0.9;95.4
21121;Knox;Republican;KY;31798;82.5;98.89999999999999;97.0;1.3;0.2;0.3;97.19999999999999
13039;Camden;Republican;GA;52027;82.4;97.10000000000001;75.0;19.5;0.7;1.7;76.2
47053;Gibson;Republican;TN;49472;82.4;98.69999999999999;79.5;18.6;0.3;0.3;79.8
47035;Cumberland;Republican;TN;57985;82.3;98.9;97.2;0.7;0.4;0.5;97.60000000000001
37099;Jackson;Democrat;NC;40981;82.1;98.19999999999999;85.2;2.3;9.6;1.0;86.5
13275;Thomas;Republican;GA;44959;82.1;98.7;60.5;36.8;0.5;0.9;61.199999999999996
47029;Cocke;Republican;TN;35374;82.1;98.3;95.3;2.0;0.5;0.4;95.8
18023;Clinton;Republican;IN;32776;82.0;99.1;97.8;0.6;0.4;0.3;98.30000000000001
6079;San Luis Obispo;Republican;CA;279083;81.7;96.60000000000001;89.0;2.2;1.4;3.8;91.5
29213;Taney;Republican;MO;54230;81.7;97.80000000000001;94.4;1.4;0.9;1.0;95.1
47117;Marshall;Republican;TN;31269;81.5;98.3;90.3;6.9;0.4;0.6;91.0
42121;Venango;Republican;PA;53529;81.5;98.80000000000001;97.0;1.2;0.2;0.4;97.19999999999999
21235;Whitley;Republican;KY;35503;81.4;98.6;97.0;0.8;0.3;0.4;97.1
51067;Franklin;Republican;VA;56358;81.3;98.70000000000002;89.4;8.4;0.5;0.4;89.9
18061;Harrison;Republican;IN;39299;81.2;98.8;97.5;0.6;0.3;0.4;97.8
19181;Warren;Democrat;IA;47956;81.1;98.89999999999999;97.2;0.7;0.3;0.6;97.4
54045;Logan;Democrat;WV;35348;81.0;99.1;96.7;2.0;0.1;0.3;96.80000000000001
47057;Grainger;Republican;TN;22864;80.7;98.9;97.7;0.7;0.3;0.2;98.0
37079;Greene;Democrat;NC;21093;80.3;98.70000000000002;59.2;36.6;2.2;0.5;62.400000000000006
36105;Sullivan;Democrat;NY;75943;80.1;97.5;85.2;9.8;0.7;1.7;88.0
16065;Madison;Republican;ID;38038;80.0;98.3;95.6;0.7;0.5;1.1;96.4
21013;Bell;Republican;KY;27778;79.9;98.30000000000001;95.2;2.4;0.2;0.4;95.4
51043;Clarke;Republican;VA;14423;79.7;97.6;90.8;5.1;0.4;1.2;91.4
18169;Wabash;Republican;IN;32252;79.7;98.8;96.8;0.8;0.7;0.5;97.0
17027;Clinton;Republican;IL;37857;79.7;99.0;94.3;3.7;0.4;0.5;94.69999999999999
48449;Titus;Republican;TX;32506;79.6;98.7;84.8;10.3;2.4;1.0;88.3
13177;Lee;Republican;GA;29191;79.5;98.7;75.1;20.7;0.4;2.4;75.5
31043;Dakota;Republican;NE;20850;79.5;98.3;86.4;4.3;3.8;3.5;89.19999999999999
13011;Banks;Republican;GA;18295;79.3;98.69999999999999;93.8;2.9;0.6;1.3;94.6
45033;Dillon;Democrat;SC;31127;79.2;98.1;48.4;46.6;2.8;0.3;49.3
36019;Clinton;Democrat;NY;81632;79.1;98.50000000000001;92.2;4.5;0.4;1.4;92.89999999999999
39079;Jackson;Republican;OH;32748;79.0;98.50000000000001;97.0;0.7;0.4;0.4;97.2
18133;Putnam;Republican;IN;37618;79.0;98.9;93.3;4.2;0.4;1.0;93.7
39071;Highland;Republican;OH;43045;78.8;98.5;96.4;1.5;0.3;0.3;96.5
17001;Adams;Republican;IL;66988;78.5;98.3;93.6;3.7;0.2;0.8;93.80000000000001
26059;Hillsdale;Republican;MI;45830;78.1;98.7;97.1;0.7;0.5;0.4;97.3
19033;Cerro Gordo;Democrat;IA;43254;77.7;98.5;95.7;1.4;0.3;1.1;95.89999999999999
46083;Lincoln;Republican;SD;51548;77.7;98.5;95.4;1.3;0.5;1.3;95.5
51139;Page;Republican;VA;23848;77.3;98.80000000000001;96.0;2.2;0.2;0.4;96.30000000000001
18009;Blackford;Republican;IN;12401;77.3;98.39999999999999;97.3;0.6;0.2;0.3;97.5
51075;Goochland;Republican;VA;21936;77.2;98.6;79.3;17.7;0.3;1.3;79.7
41039;Lane;Democrat;OR;358337;77.2;95.8;90.1;1.1;1.4;2.9;91.39999999999999
26107;Mecosta;Republican;MI;43186;77.1;97.80000000000001;93.2;3.0;0.7;0.9;93.6
39059;Guernsey;Republican;OH;39590;76.8;97.99999999999999;95.8;1.6;0.3;0.3;95.9
54065;Morgan;Republican;WV;17453;76.6;98.50000000000001;96.9;0.8;0.4;0.4;97.2
51015;Augusta;Republican;VA;73862;76.3;98.8;93.7;4.2;0.3;0.6;94.0
51193;Westmoreland;Republican;VA;17477;76.1;97.6;68.5;27.4;0.8;0.8;69.7
36039;Greene;Republican;NY;47967;76.1;98.20000000000002;90.4;6.5;0.4;0.9;91.5
36115;Washington;Republican;NY;62372;76.1;98.8;94.6;3.4;0.3;0.5;95.2
5115;Pope;Republican;AR;63201;76.0;97.9;92.4;3.2;1.0;1.2;93.2
29219;Warren;Republican;MO;33253;75.9;98.19999999999999;94.6;2.4;0.5;0.6;95.10000000000001
36113;Warren;Republican;NY;64973;75.8;98.60000000000001;96.2;1.2;0.3;0.9;96.5
13075;Cook;Republican;GA;17214;75.8;98.89999999999999;69.8;27.8;0.4;0.8;70.5
18079;Jennings;Republican;IN;28000;75.7;98.9;97.5;0.9;0.2;0.3;97.6
18149;Starke;Republican;IN;23074;75.6;98.8;97.6;0.4;0.5;0.3;97.9
18107;Montgomery;Republican;IN;38146;75.6;98.6;96.6;1.0;0.4;0.6;97.0
35049;Santa Fe;Democrat;NM;148164;75.5;97.9;91.0;1.2;4.1;1.4;94.4
37083;Halifax;Democrat;NC;52970;75.5;98.89999999999999;40.8;53.2;4.0;0.8;41.800000000000004
18021;Clay;Republican;IN;26562;75.2;99.0;97.7;0.6;0.3;0.4;97.8
18179;Wells;Republican;IN;27862;75.1;98.99999999999999;97.6;0.6;0.3;0.5;97.8
41009;Columbia;Democrat;OR;49459;75.1;96.3;93.1;0.6;1.4;1.0;93.89999999999999
36123;Yates;Republican;NY;25208;75.0;99.0;97.2;1.0;0.3;0.5;97.5
28071;Lafayette;Republican;MS;52930;75.0;98.69999999999999;72.0;23.7;0.3;2.6;72.5
5005;Baxter;Republican;AR;40857;74.9;98.5;96.8;0.4;0.7;0.6;97.2
47045;Dyer;Republican;TN;37935;74.8;98.39999999999999;82.9;14.6;0.3;0.6;83.39999999999999
13279;Toombs;Republican;GA;27282;74.8;98.60000000000001;70.8;26.0;0.7;0.9;72.3
26057;Gratiot;Democrat;MI;41665;74.7;98.7;91.9;5.6;0.7;0.5;92.5
55111;Sauk;Democrat;WI;63379;74.6;98.8;95.8;0.8;1.4;0.8;96.4
16005;Bannock;Republican;ID;83347;74.5;97.9;91.6;0.9;3.7;1.4;93.0
5145;White;Republican;AR;78592;74.5;98.3;92.2;4.6;0.7;0.7;92.60000000000001
48479;Webb;Democrat;TX;266673;74.5;99.6;97.6;0.7;0.6;0.7;98.9
18083;Knox;Republican;IN;37938;74.5;98.69999999999999;94.5;3.1;0.3;0.8;94.7
12087;Monroe;Republican;FL;77136;74.3;98.19999999999999;89.8;6.6;0.4;1.3;91.0
55021;Columbia;Democrat;WI;56615;74.2;98.89999999999999;96.0;1.5;0.7;0.6;96.4
47025;Claiborne;Republican;TN;31592;74.1;98.8;96.7;1.2;0.3;0.6;96.8
21137;Lincoln;Democrat;KY;24445;74.1;98.60000000000001;95.8;2.4;0.2;0.2;95.9
47051;Franklin;Republican;TN;41402;74.0;98.30000000000001;91.7;5.2;0.4;0.9;92.0
21213;Simpson;Democrat;KY;17826;74.0;98.0;87.0;9.7;0.3;1.0;87.3
45043;Georgetown;Democrat;SC;60773;73.9;98.99999999999999;65.5;32.6;0.3;0.5;66.2
17095;Knox;Democrat;IL;52069;73.9;97.60000000000001;88.3;8.0;0.4;0.9;89.3
51001;Accomack;Republican;VA;33021;73.8;98.50000000000001;68.8;28.1;0.7;0.7;70.0
13069;Coffee;Republican;GA;42811;73.7;98.80000000000001;69.4;28.0;0.4;0.9;70.3
18027;Daviess;Republican;IN;32729;73.7;99.10000000000001;96.9;1.0;0.4;0.7;97.3
40037;Creek;Republican;OK;70632;73.6;93.30000000000001;80.0;2.4;10.4;0.4;81.0
1031;Coffee;Republican;AL;50909;73.6;97.50000000000001;76.4;17.7;1.4;1.6;77.7
21079;Garrard;Republican;KY;16858;73.5;98.9;96.2;2.2;0.2;0.3;96.39999999999999
17203;Woodford;Republican;IL;39187;73.3;99.0;97.3;0.7;0.3;0.7;97.5
39019;Carroll;Republican;OH;28187;73.1;98.79999999999998;97.6;0.6;0.3;0.3;97.7
41029;Jackson;Republican;OR;210287;73.0;96.6;92.6;0.8;1.5;1.4;94.1
48203;Harrison;Republican;TX;67336;72.9;98.4;73.9;22.5;1.2;0.7;75.5
24029;Kent;Democrat;MD;19820;72.9;98.29999999999998;81.8;15.1;0.3;1.0;82.8
5055;Greene;Republican;AR;43694;72.9;98.60000000000001;96.9;0.9;0.5;0.3;97.2
42127;Wayne;Republican;PA;51401;72.8;98.99999999999999;94.5;3.6;0.3;0.6;95.10000000000001
13169;Jones;Republican;GA;28787;72.8;99.0;73.0;24.9;0.3;0.8;73.4
21161;Mason;Democrat;KY;17166;72.8;98.19999999999999;90.7;6.6;0.3;0.6;91.0
21133;Letcher;Democrat;KY;23359;72.6;99.5;98.5;0.6;0.2;0.2;98.5
42111;Somerset;Republican;PA;76218;72.4;99.19999999999999;96.0;2.8;0.1;0.3;96.2
47111;Macon;Republican;TN;23003;72.4;98.9;96.7;0.8;0.7;0.7;97.6
48451;Tom Green;Republican;TX;116608;72.4;97.89999999999998;90.8;4.6;1.1;1.3;93.2
37011;Avery;Republican;NC;17773;72.0;99.1;93.6;4.4;0.5;0.6;93.9
35061;Valencia;Democrat;NM;75817;71.8;98.0;89.6;1.7;5.6;0.9;93.8
37061;Duplin;Democrat;NC;59882;71.7;98.60000000000001;70.2;26.0;1.4;0.6;73.4
48099;Coryell;Republican;TX;75562;71.7;96.00000000000001;74.4;17.4;1.2;2.2;77.3
17049;Effingham;Republican;IL;34320;71.5;99.2;98.0;0.5;0.2;0.5;98.30000000000001
39137;Putnam;Republican;OH;34171;71.5;99.29999999999998;98.1;0.6;0.3;0.3;98.60000000000001
55093;Pierce;Democrat;WI;40958;71.5;98.6;96.6;0.6;0.5;0.9;96.9
51173;Smyth;Republican;VA;31555;71.4;98.90000000000002;95.9;2.4;0.2;0.4;96.1
28137;Tate;Republican;MS;28204;71.4;98.69999999999999;66.7;31.3;0.3;0.3;67.2
39047;Fayette;Republican;OH;28800;71.4;98.3;94.8;2.5;0.3;0.7;95.10000000000001
42033;Clearfield;Republican;PA;81191;71.3;99.2;95.3;3.0;0.2;0.7;95.9
36101;Steuben;Republican;NY;98394;71.2;98.49999999999999;95.1;1.6;0.3;1.5;95.39999999999999
42131;Wyoming;Republican;PA;28131;71.2;98.80000000000001;97.2;0.9;0.2;0.5;97.39999999999999
18115;Ohio;Republican;IN;6035;71.1;99.2;98.1;0.5;0.2;0.4;98.3
36121;Wyoming;Republican;NY;41188;71.1;99.0;92.0;6.1;0.4;0.5;92.9
19127;Marshall;Democrat;IA;40866;71.0;98.2;92.4;2.0;0.8;2.8;93.80000000000001
19045;Clinton;Democrat;IA;48051;70.7;98.1;94.0;3.2;0.3;0.6;94.4
22099;St. Martin;Democrat;LA;53315;70.7;98.60000000000001;66.7;30.5;0.5;0.9;67.3
6039;Madera;Republican;CA;154548;70.6;97.6;86.0;4.3;4.5;2.5;91.9
28151;Washington;Democrat;MS;48958;70.6;99.30000000000001;27.0;71.4;0.2;0.7;27.6
17141;Ogle;Republican;IL;52085;70.5;98.89999999999999;96.7;1.1;0.4;0.6;97.3
13017;Ben Hill;Republican;GA;17464;70.5;98.69999999999999;61.8;35.5;0.6;0.8;62.8
21197;Powell;Democrat;KY;12434;70.5;99.1;98.0;0.8;0.1;0.2;98.1
37121;Mitchell;Republican;NC;15311;70.4;98.9;96.7;0.7;0.9;0.5;97.69999999999999
22117;Washington;Democrat;LA;46286;70.4;98.7;67.6;30.4;0.4;0.3;68.0
39161;Van Wert;Republican;OH;28462;70.3;98.60000000000001;97.0;1.0;0.2;0.4;97.39999999999999
55135;Waupaca;Republican;WI;52066;70.1;99.00000000000001;97.4;0.4;0.7;0.5;97.8
47123;Monroe;Republican;TN;45233;70.0;98.39999999999999;94.8;2.4;0.6;0.5;95.30000000000001
4021;Pinal;Republican;AZ;401918;70.0;97.20000000000002;83.2;4.9;6.8;1.9;87.1
26047;Emmet;Democrat;MI;33204;69.9;97.8;92.7;0.7;3.8;0.5;93.1
37091;Hertford;Democrat;NC;24308;69.9;98.6;36.3;59.8;1.7;0.8;37.699999999999996
48055;Caldwell;Republican;TX;39810;69.8;98.5;88.9;7.0;1.5;1.0;91.8
28001;Adams;Democrat;MS;31737;69.8;98.9;44.6;53.4;0.4;0.5;45.6
39073;Hocking;Republican;OH;28725;69.7;98.80000000000001;97.4;0.7;0.4;0.3;97.60000000000001
54019;Fayette;Democrat;WV;45132;69.6;98.60000000000001;93.4;4.7;0.3;0.2;93.6
5091;Miller;Republican;AR;43428;69.5;98.3;71.7;25.1;0.8;0.6;72.39999999999999
22119;Webster;Democrat;LA;40333;69.5;98.7;63.7;34.0;0.5;0.5;64.2
31053;Dodge;Republican;NE;36744;69.4;98.69999999999999;95.5;1.1;1.1;0.6;97.0
26157;Tuscola;Republican;MI;54000;69.4;98.8;96.6;1.2;0.6;0.4;97.0
29209;Stone;Republican;MO;31104;69.4;98.4;96.8;0.5;0.7;0.4;97.2
19111;Lee;Democrat;IA;35286;69.3;97.99999999999999;94.0;3.1;0.3;0.6;94.4
13029;Bryan;Republican;GA;33906;69.3;97.00000000000001;78.9;15.4;0.5;2.0;80.3
42065;Jefferson;Republican;PA;44638;69.3;99.0;98.0;0.5;0.2;0.3;98.2
21207;Russell;Republican;KY;17774;69.2;98.90000000000002;97.4;0.7;0.4;0.4;97.69999999999999
22007;Assumption;Democrat;LA;23034;69.2;99.19999999999999;68.2;29.9;0.6;0.4;68.6
18031;Decatur;Republican;IN;26524;69.1;99.0;97.0;0.5;0.2;1.3;97.3
13145;Harris;Republican;GA;32876;69.0;98.4;79.9;17.1;0.4;0.9;80.5
21017;Bourbon;Democrat;KY;19972;69.0;98.30000000000001;91.2;6.3;0.4;0.4;91.9
17121;Marion;Republican;IL;38571;68.9;98.29999999999998;93.3;4.1;0.3;0.6;93.6
47169;Trousdale;Republican;TN;8002;68.9;97.89999999999999;87.8;9.1;0.7;0.3;88.3
28109;Pearl River;Republican;MS;55224;68.9;98.39999999999999;84.4;12.8;0.6;0.5;84.7
18051;Gibson;Republican;IN;33759;68.7;98.2;95.4;2.1;0.3;0.4;95.69999999999999
47185;White;Republican;TN;26301;68.6;98.39999999999999;95.5;2.0;0.5;0.3;95.89999999999999
54097;Upshur;Republican;WV;24731;68.4;99.00000000000001;97.4;0.9;0.2;0.5;97.5
51009;Amherst;Republican;VA;32041;68.3;97.80000000000001;77.3;19.1;0.9;0.5;77.60000000000001
48347;Nacogdoches;Republican;TX;65301;68.2;98.3;77.3;18.3;0.9;1.7;78.8
39065;Hardin;Republican;OH;31796;68.1;98.6;96.6;1.0;0.2;0.7;96.8
13261;Sumter;Democrat;GA;31232;68.0;99.0;44.0;52.8;0.6;1.4;45.3
17081;Jefferson;Republican;IL;38534;68.0;98.2;87.9;8.9;0.3;1.1;88.39999999999999
47099;Lawrence;Republican;TN;42274;67.8;98.5;95.8;1.8;0.4;0.5;96.0
39069;Henry;Republican;OH;27937;67.8;99.00000000000001;97.4;0.7;0.4;0.5;97.89999999999999
21043;Carter;Democrat;KY;27223;67.7;99.10000000000001;97.9;0.7;0.3;0.2;98.0
45067;Marion;Democrat;SC;31933;67.6;98.80000000000001;40.9;56.5;0.7;0.7;41.900000000000006
40115;Ottawa;Democrat;OK;32105;67.6;92.2;69.7;1.2;19.5;0.7;71.3
53057;Skagit;Republican;WA;120365;67.5;96.9;90.8;0.9;2.7;2.2;93.2
48459;Upshur;Republican;TX;40354;67.4;97.89999999999999;87.8;8.5;1.1;0.5;88.7
21177;Muhlenberg;Democrat;KY;31207;67.4;98.9;93.4;5.0;0.2;0.3;93.60000000000001
21083;Graves;Democrat;KY;37618;67.3;98.2;92.5;4.7;0.4;0.5;93.0
42059;Greene;Republican;PA;37843;67.2;98.80000000000001;94.7;3.5;0.2;0.4;94.9
29161;Phelps;Republican;MO;44847;67.2;97.5;90.9;2.4;0.8;3.3;91.4
29029;Camden;Republican;MO;44021;67.1;98.69999999999997;96.8;0.6;0.6;0.6;97.1
37163;Sampson;Democrat;NC;64050;67.1;98.39999999999999;67.4;27.0;3.1;0.6;70.6
32031;Washoe;Republican;NV;440078;66.9;96.49999999999999;85.3;2.6;2.1;5.8;87.7
13207;Monroe;Republican;GA;27051;66.8;98.9;73.9;23.7;0.3;1.0;74.3
51147;Prince Edward;Democrat;VA;23074;66.8;98.19999999999999;64.0;32.6;0.3;1.2;64.9
51109;Louisa;Republican;VA;34348;66.8;97.7;80.0;16.7;0.4;0.6;80.5
8101;Pueblo;Democrat;CO;161875;66.7;97.5;90.8;2.5;3.0;1.0;95.4
42031;Clarion;Republican;PA;38821;66.6;99.0;97.0;1.1;0.2;0.7;97.10000000000001
13291;Union;Republican;GA;21984;66.3;98.7;96.7;0.9;0.5;0.6;97.1
39053;Gallia;Republican;OH;30397;66.3;98.3;94.8;2.6;0.4;0.5;95.10000000000001
13123;Gilmer;Republican;GA;28829;66.3;98.7;96.3;0.9;0.6;0.4;97.7
32005;Douglas;Republican;NV;47536;66.2;97.10000000000001;92.0;0.9;2.3;1.7;93.5
29127;Marion;Republican;MO;28920;65.9;97.8;91.5;5.2;0.2;0.8;91.8
37113;Macon;Republican;NC;33875;65.8;98.89999999999999;95.6;1.8;0.7;0.8;96.3
17165;Saline;Republican;IL;24612;65.6;98.1;92.9;4.1;0.4;0.6;93.4
51143;Pittsylvania;Republican;VA;62383;65.5;98.8;76.3;21.7;0.3;0.5;76.60000000000001
48497;Wise;Republican;TX;61638;65.4;98.49999999999999;95.3;1.6;1.0;0.5;96.30000000000001
39031;Coshocton;Republican;OH;36516;65.4;98.7;96.9;1.2;0.3;0.3;97.10000000000001
48291;Liberty;Republican;TX;78117;65.3;98.4;85.7;10.9;1.0;0.7;87.2
28145;Union;Republican;MS;28097;65.3;98.59999999999998;82.8;15.1;0.3;0.3;83.39999999999999
39131;Pike;Republican;OH;28256;65.2;98.29999999999998;96.2;1.1;0.6;0.3;96.4
48499;Wood;Republican;TX;42852;65.0;98.6;91.9;5.0;1.0;0.6;92.89999999999999
17127;Massac;Republican;IL;14905;65.0;97.9;91.3;5.8;0.4;0.4;91.6
18137;Ripley;Republican;IN;28497;64.6;99.0;97.6;0.4;0.3;0.7;97.9
51133;Northumberland;Republican;VA;12251;64.5;98.8;73.4;24.8;0.2;0.3;73.8
6005;Amador;Republican;CA;36742;64.1;96.60000000000001;90.7;2.1;2.2;1.4;92.6
37009;Ashe;Republican;NC;27126;64.0;99.0;97.2;1.0;0.3;0.5;97.7
12125;Union;Republican;FL;15190;63.8;98.4;74.7;22.9;0.4;0.4;75.6
54053;Mason;Republican;WV;27016;63.4;99.00000000000001;97.4;0.9;0.2;0.4;97.39999999999999
29101;Johnson;Republican;MO;54362;63.4;97.30000000000001;89.4;4.9;0.7;2.0;90.0
54059;Mingo;Democrat;WV;25716;63.4;98.9;96.5;1.9;0.1;0.4;96.5
8123;Weld;Democrat;CO;277670;63.4;97.9;93.1;1.4;1.7;1.5;95.5
18129;Posey;Republican;IN;25540;63.3;98.9;97.3;1.0;0.2;0.4;97.39999999999999
51197;Wythe;Republican;VA;29121;63.3;98.8;95.1;2.9;0.2;0.6;95.19999999999999
53045;Mason;Republican;WA;60711;63.3;95.9;88.3;1.4;4.5;1.3;90.5
48063;Camp;Republican;TX;12621;63.3;97.8;78.7;16.9;1.1;0.9;80.69999999999999
51035;Carroll;Republican;VA;29621;63.3;99.2;97.8;0.9;0.3;0.2;98.1
29109;Lawrence;Republican;MO;38023;63.2;98.29999999999998;96.1;0.5;1.1;0.5;96.89999999999999
55045;Green;Democrat;WI;37063;63.1;99.0;97.4;0.6;0.3;0.7;97.5
18165;Vermillion;Republican;IN;15693;63.1;99.0;98.1;0.4;0.3;0.2;98.3
40135;Sequoyah;Democrat;OK;41358;63.0;90.69999999999999;66.7;2.0;21.3;0.6;68.0
40097;Mayes;Democrat;OK;40816;63.0;90.7;67.9;0.6;21.7;0.4;69.0
1021;Chilton;Republican;AL;43931;63.0;98.8;87.1;10.6;0.5;0.4;88.0
42067;Juniata;Republican;PA;24796;63.0;99.1;97.5;0.8;0.3;0.5;98.0
21095;Harlan;Democrat;KY;28163;62.9;98.8;95.8;2.3;0.2;0.3;95.89999999999999
13281;Towns;Republican;GA;11098;62.9;99.10000000000001;96.9;1.2;0.3;0.7;97.3
53021;Franklin;Republican;WA;87809;62.9;97.60000000000001;90.9;2.8;1.4;2.1;94.0
54035;Jackson;Republican;WV;29126;62.9;99.10000000000001;97.9;0.5;0.3;0.4;98.0
40021;Cherokee;Democrat;OK;48341;62.7;90.7;53.5;1.5;34.9;0.7;55.800000000000004
